#Wave		#Intensity
1617.215820	45912.535156
1616.208984	46335.914063
1615.202148	46098.585938
1614.195313	45853.894531
1613.188477	45991.562500
1612.180664	46077.050781
1611.172852	45998.738281
1610.166016	45786.484375
1609.157227	46172.074219
1608.149414	46217.765625
1607.141602	46122.109375
1606.132813	46314.039063
1605.124023	46386.921875
1604.115234	46588.628906
1603.106445	46257.589844
1602.096680	46729.230469
1601.086914	46299.214844
1600.078125	46149.160156
1599.067383	46476.945313
1598.057617	46282.351563
1597.047852	46548.109375
1596.037109	46885.507813
1595.026367	46470.773438
1594.015625	46763.531250
1593.004883	46944.894531
1591.993164	46770.179688
1590.982422	46647.433594
1589.970703	46885.539063
1588.958984	46829.519531
1587.946289	46793.277344
1586.934570	46766.925781
1585.921875	46923.312500
1584.909180	46785.832031
1583.896484	46870.558594
1582.883789	47362.460938
1581.870117	47153.402344
1580.857422	47062.835938
1579.843750	47312.675781
1578.830078	47313.347656
1577.815430	47989.570313
1576.801758	47418.199219
1575.787109	47778.664063
1574.772461	47830.964844
1573.757813	48186.269531
1572.743164	48053.726563
1571.727539	48352.195313
1570.711914	48369.851563
1569.697266	48178.250000
1568.680664	48131.929688
1567.665039	48774.632813
1566.649414	48915.183594
1565.632813	48293.140625
1564.616211	49137.082031
1563.599609	48667.671875
1562.582031	48781.070313
1561.565430	48990.273438
1560.547852	49241.167969
1559.530273	48890.011719
1558.512695	49226.789063
1557.495117	49364.496094
1556.476563	49349.906250
1555.458008	49642.187500
1554.439453	50439.976563
1553.420898	50258.289063
1552.402344	50346.562500
1551.382813	51116.738281
1550.363281	50947.273438
1549.343750	50544.921875
1548.324219	50978.718750
1547.304688	50752.984375
1546.284180	50914.539063
1545.263672	50666.843750
1544.243164	50801.390625
1543.222656	50580.746094
1542.201172	50957.667969
1541.180664	51055.335938
1540.159180	51055.050781
1539.137695	50981.339844
1538.116211	51056.906250
1537.093750	50985.660156
1536.071289	51347.343750
1535.049805	51535.257813
1534.026367	51016.535156
1533.003906	51072.437500
1531.981445	51201.625000
1530.958008	51743.687500
1529.934570	51555.101563
1528.911133	51122.339844
1527.886719	51791.062500
1526.863281	51612.324219
1525.838867	51665.546875
1524.814453	52118.976563
1523.790039	51571.824219
1522.765625	52022.644531
1521.740234	51868.398438
1520.714844	52214.109375
1519.689453	52101.324219
1518.664063	52349.335938
1517.638672	52570.433594
1516.612305	52879.156250
1515.585938	52298.566406
1514.559570	52607.207031
1513.533203	52591.847656
1512.505859	52805.339844
1511.479492	52502.699219
1510.452148	52784.257813
1509.424805	53017.035156
1508.396484	52911.562500
1507.369141	52628.574219
1506.340820	52965.789063
1505.312500	52733.945313
1504.284180	52621.296875
1503.254883	52972.875000
1502.226563	52918.523438
1501.197266	52830.183594
1500.167969	53069.757813
1499.138672	52806.570313
1498.108398	52764.410156
1497.079102	53239.292969
1496.048828	53177.636719
1495.018555	52635.578125
1493.988281	53025.273438
1492.957031	53215.921875
1491.925781	53491.359375
1490.894531	53466.050781
1489.863281	53404.386719
1488.832031	53187.636719
1487.799805	53203.578125
1486.768555	53815.433594
1485.736328	54066.160156
1484.703125	53905.121094
1483.670898	54000.769531
1482.637695	54190.773438
1481.605469	54097.550781
1480.572266	53883.382813
1479.538086	54547.410156
1478.504883	54582.335938
1477.470703	54472.156250
1476.436523	54756.082031
1475.402344	55124.484375
1474.368164	54743.582031
1473.333008	55082.832031
1472.297852	55115.152344
1471.262695	55248.886719
1470.227539	55554.003906
1469.192383	55858.988281
1468.156250	56484.863281
1467.120117	56608.535156
1466.083984	56589.796875
1465.047852	57096.925781
1464.011719	56894.792969
1462.974609	57428.160156
1461.937500	57257.367188
1460.900391	58426.734375
1459.862305	58434.121094
1458.825195	58677.601563
1457.787109	58834.257813
1456.749023	59549.566406
1455.710938	59325.539063
1454.671875	59732.308594
1453.633789	59939.140625
1452.594727	59934.121094
1451.555664	60778.355469
1450.516602	61189.277344
1449.476563	61732.289063
1448.436523	62056.277344
1447.396484	62459.453125
1446.356445	63249.394531
1445.316406	63993.355469
1444.275391	64559.222656
1443.234375	65175.292969
1442.193359	66165.718750
1441.152344	66795.601563
1440.111328	67439.617188
1439.069336	68114.554688
1438.027344	69041.148438
1436.985352	69785.039063
1435.942383	70895.570313
1434.900391	72389.312500
1433.857422	73369.375000
1432.814453	74396.968750
1431.771484	75730.875000
1430.727539	76963.593750
1429.684570	77690.351563
1428.640625	79956.773438
1427.596680	81336.289063
1426.551758	83306.546875
1425.507813	84536.390625
1424.462891	86273.031250
1423.417969	87616.578125
1422.373047	89306.398438
1421.327148	90658.304688
1420.282227	92526.101563
1419.236328	93831.343750
1418.190430	94555.250000
1417.143555	96571.601563
1416.097656	97705.531250
1415.050781	98707.617188
1414.003906	100406.593750
1412.957031	100261.640625
1411.909180	101642.078125
1410.862305	102239.132813
1409.814453	101745.484375
1408.766602	101514.445313
1407.717773	100842.242188
1406.669922	100489.843750
1405.621094	99803.804688
1404.572266	98140.757813
1403.523438	97300.562500
1402.473633	96122.375000
1401.424805	94954.187500
1400.375000	93862.695313
1399.325195	92419.234375
1398.274414	90757.335938
1397.224609	89369.843750
1396.173828	88473.125000
1395.123047	87341.234375
1394.072266	85467.664063
1393.020508	84289.289063
1391.969727	83021.039063
1390.917969	82204.976563
1389.866211	80417.187500
1388.813477	79632.875000
1387.761719	78148.054688
1386.708984	77599.671875
1385.656250	76075.515625
1384.603516	74957.968750
1383.549805	74557.734375
1382.496094	73319.929688
1381.442383	72616.484375
1380.388672	72677.171875
1379.334961	73091.210938
1378.280273	74097.875000
1377.225586	75146.773438
1376.170898	76638.460938
1375.116211	78368.843750
1374.061523	79349.828125
1373.005859	78591.742188
1371.950195	78859.406250
1370.894531	77876.789063
1369.837891	77143.140625
1368.781250	76019.281250
1367.725586	75378.585938
1366.667969	74385.664063
1365.611328	74142.937500
1364.554688	73160.132813
1363.497070	72898.828125
1362.439453	72134.148438
1361.380859	71563.562500
1360.323242	71479.937500
1359.264648	70399.476563
1358.206055	70335.007813
1357.147461	69687.335938
1356.088867	69589.976563
1355.029297	69164.578125
1353.969727	69079.156250
1352.910156	68625.718750
1351.850586	67990.843750
1350.790039	67634.500000
1349.729492	67575.375000
1348.668945	67308.828125
1347.608398	66948.117188
1346.547852	67617.226563
1345.486328	66644.093750
1344.424805	66926.710938
1343.363281	66354.421875
1342.301758	66427.437500
1341.239258	66206.195313
1340.176758	66283.898438
1339.114258	65752.203125
1338.051758	65822.898438
1336.988281	65735.984375
1335.924805	65764.320313
1334.861328	65588.109375
1333.797852	65313.261719
1332.734375	65012.675781
1331.669922	64486.683594
1330.605469	64813.500000
1329.541016	64374.640625
1328.475586	64386.730469
1327.411133	64241.539063
1326.345703	64244.246094
1325.280273	63388.222656
1324.213867	63020.472656
1323.148438	63766.851563
1322.082031	63586.738281
1321.015625	62916.750000
1319.949219	62289.230469
1318.881836	62667.210938
1317.814453	62506.199219
1316.747070	61904.910156
1315.679688	61755.820313
1314.612305	61988.410156
1313.543945	61389.933594
1312.475586	61524.195313
1311.407227	61255.960938
1310.338867	60686.078125
1309.269531	60864.816406
1308.200195	60809.652344
1307.130859	60808.269531
1306.061523	60792.855469
1304.991211	60160.554688
1303.920898	59857.921875
1302.850586	60122.984375
1301.780273	60385.589844
1300.709961	60076.078125
1299.638672	59794.703125
1298.567383	59590.453125
1297.496094	59705.925781
1296.423828	59186.859375
1295.351563	59290.695313
1294.280273	59014.417969
1293.207031	58964.375000
1292.134766	59215.000000
1291.061523	59083.367188
1289.988281	59499.250000
1288.915039	58769.007813
1287.841797	59133.535156
1286.767578	58985.707031
1285.694336	58879.832031
1284.619141	58925.257813
1283.544922	58691.464844
1282.470703	59062.554688
1281.395508	59700.925781
1280.320313	59780.980469
1279.245117	59919.113281
1278.168945	60061.824219
1277.092773	60766.777344
1276.016602	61239.109375
1274.940430	61852.902344
1273.864258	63093.386719
1272.787109	62842.871094
1271.709961	63128.625000
1270.632813	62901.398438
1269.554688	62632.500000
1268.477539	62243.097656
1267.399414	62537.976563
1266.321289	62215.984375
1265.242188	62418.003906
1264.164063	61991.875000
1263.084961	62483.472656
1262.005859	62717.707031
1260.925781	63090.796875
1259.846680	63922.187500
1258.766602	64023.980469
1257.686523	65000.601563
1256.606445	65513.988281
1255.525391	66087.296875
1254.444336	66167.671875
1253.363281	66162.453125
1252.282227	66078.609375
1251.200195	65916.210938
1250.119141	66352.414063
1249.037109	65679.398438
1247.954102	65256.144531
1246.872070	65269.554688
1245.789063	64728.804688
1244.706055	64553.015625
1243.623047	64128.039063
1242.540039	64026.277344
1241.456055	64086.039063
1240.372070	63377.734375
1239.288086	63589.785156
1238.203125	63527.394531
1237.119141	63732.390625
1236.034180	63183.753906
1234.948242	63508.519531
1233.863281	63031.566406
1232.777344	63199.613281
1231.691406	62939.339844
1230.605469	62948.492188
1229.519531	63270.609375
1228.432617	63302.675781
1227.345703	63031.078125
1226.258789	63081.566406
1225.171875	62587.085938
1224.083984	62858.320313
1222.996094	62835.242188
1221.908203	62950.035156
1220.820313	62977.476563
1219.731445	62832.636719
1218.642578	62965.699219
1217.553711	62419.156250
1216.464844	62855.207031
1215.375000	62350.218750
1214.286133	62597.953125
1213.195313	62744.644531
1212.105469	62939.421875
1211.015625	62613.664063
1209.924805	62845.042969
1208.833984	63126.726563
1207.742188	63062.312500
1206.651367	62947.527344
1205.559570	63391.578125
1204.467773	63450.765625
1203.375000	63562.570313
1202.283203	63905.468750
1201.190430	63474.820313
1200.097656	63618.546875
1199.004883	63144.683594
1197.911133	63759.441406
1196.817383	63694.953125
1195.723633	63580.203125
1194.629883	63648.296875
1193.535156	64001.925781
1192.441406	64168.097656
1191.345703	64420.960938
1190.250977	63979.664063
1189.156250	64042.988281
1188.060547	63846.132813
1186.964844	64267.640625
1185.868164	64230.476563
1184.772461	64163.671875
1183.675781	64288.406250
1182.579102	64305.941406
1181.482422	64482.992188
1180.384766	63750.851563
1179.287109	63829.980469
1178.189453	63653.988281
1177.091797	63714.871094
1175.993164	63828.074219
1174.894531	64098.253906
1173.795898	63626.531250
1172.697266	63443.921875
1171.597656	63534.308594
1170.499023	64081.695313
1169.398438	63369.390625
1168.298828	63591.535156
1167.198242	63756.765625
1166.098633	63131.320313
1164.998047	63060.347656
1163.896484	63018.917969
1162.795898	63431.554688
1161.694336	63188.039063
1160.592773	62924.199219
1159.490234	63014.394531
1158.388672	63220.218750
1157.286133	62410.003906
1156.183594	62849.382813
1155.080078	62683.343750
1153.976563	63244.820313
1152.874023	63391.417969
1151.769531	63048.664063
1150.666016	63054.816406
1149.561523	62929.632813
1148.457031	62849.773438
1147.352539	62871.785156
1146.248047	63359.875000
1145.142578	62902.175781
1144.037109	62790.703125
1142.931641	62740.320313
1141.825195	62904.707031
1140.719727	62913.066406
1139.613281	62720.316406
1138.506836	62706.109375
1137.399414	62750.621094
1136.291992	62998.324219
1135.184570	63232.367188
1134.077148	63193.199219
1132.969727	62838.132813
1131.861328	62871.246094
1130.752930	63123.117188
1129.643555	63379.371094
1128.535156	63159.824219
1127.425781	63174.769531
1126.316406	63563.769531
1125.207031	63736.304688
1124.096680	63546.121094
1122.986328	63459.605469
1121.875977	63366.363281
1120.765625	63534.253906
1119.654297	63256.496094
1118.542969	62873.117188
1117.431641	63304.152344
1116.320313	63006.375000
1115.208008	63153.882813
1114.095703	63449.667969
1112.983398	63410.468750
1111.871094	62966.871094
1110.757813	63709.472656
1109.644531	63786.996094
1108.531250	63660.164063
1107.416992	63914.976563
1106.303711	64091.121094
1105.189453	64982.898438
1104.074219	64703.343750
1102.959961	64719.937500
1101.844727	65350.851563
1100.729492	64876.363281
1099.614258	65383.679688
1098.498047	65270.113281
1097.381836	65611.328125
1096.265625	65188.687500
1095.149414	65225.238281
1094.032227	65505.761719
1092.915039	65481.781250
1091.797852	65334.738281
1090.680664	65348.820313
1089.562500	65374.070313
1088.444336	64621.187500
1087.326172	64704.695313
1086.208008	64904.375000
1085.088867	64433.632813
1083.969727	64338.390625
1082.850586	64039.949219
1081.730469	64630.320313
1080.610352	64642.226563
1079.490234	63774.781250
1078.370117	63925.207031
1077.249023	64120.171875
1076.128906	64243.671875
1075.007813	63751.687500
1073.885742	63799.402344
1072.764648	63851.546875
1071.642578	63665.238281
1070.520508	63470.093750
1069.397461	64081.285156
1068.274414	64122.148438
1067.151367	63319.265625
1066.028320	63585.066406
1064.905273	63761.726563
1063.781250	63322.078125
1062.657227	63474.238281
1061.533203	63617.425781
1060.408203	63896.148438
1059.283203	63803.566406
1058.158203	63695.460938
1057.033203	64033.929688
1055.907227	63581.546875
1054.781250	64004.250000
1053.655273	64386.789063
1052.529297	63845.835938
1051.402344	63999.664063
1050.275391	63993.683594
1049.148438	63989.917969
1048.020508	64119.191406
1046.893555	63902.558594
1045.765625	63936.468750
1044.636719	63914.960938
1043.508789	63968.777344
1042.379883	63792.214844
1041.250977	64191.457031
1040.122070	64466.531250
1038.992188	64360.777344
1037.862305	64055.917969
1036.732422	64206.917969
1035.601563	64271.582031
1034.471680	64395.914063
1033.340820	64013.921875
1032.208984	64228.855469
1031.078125	64633.718750
1029.946289	65038.382813
1028.814453	64482.078125
1027.682617	64597.308594
1026.549805	64438.726563
1025.416992	64787.847656
1024.284180	64514.539063
1023.151367	64680.359375
1022.017578	64444.679688
1020.883789	64961.027344
1019.750000	64771.671875
1018.615234	65027.609375
1017.480469	64554.058594
1016.345703	64402.359375
1015.210938	65277.078125
1014.075195	64854.425781
1012.940430	64843.628906
1011.803711	64740.394531
1010.667969	64890.246094
1009.531250	65007.019531
1008.394531	64723.445313
1007.257813	65337.132813
1006.121094	65308.605469
1004.983398	65003.156250
1003.845703	65264.750000
1002.707031	65269.191406
1001.569336	65754.601563
1000.430664	65242.902344
999.291992	66656.671875
998.152344	67698.859375
997.013672	68959.968750
995.874023	71391.914063
994.733398	73366.523438
993.593750	74443.390625
992.453125	74138.687500
991.312500	72825.960938
990.171875	71623.398438
989.030273	70399.492188
987.888672	70490.203125
986.747070	70331.257813
985.605469	69883.421875
984.462891	69632.757813
983.320313	69174.335938
982.177734	69175.500000
981.034180	69226.960938
979.890625	68648.679688
978.747070	68516.601563
977.603516	67881.929688
976.458984	67627.718750
975.314453	68175.296875
974.169922	68069.632813
973.024414	67756.585938
971.878906	67886.796875
970.733398	67809.617188
969.587891	67848.101563
968.442383	67727.320313
967.295898	67800.687500
966.148438	67834.757813
965.001953	67783.796875
963.854492	68136.015625
962.707031	67623.101563
961.559570	67813.984375
960.411133	67675.937500
959.263672	68217.226563
958.114258	68050.835938
956.965820	68217.460938
955.816406	67896.664063
954.666992	68289.445313
953.517578	68708.125000
952.368164	68785.273438
951.217773	68745.000000
950.067383	68287.515625
948.916016	68379.890625
947.765625	68902.265625
946.614258	68944.484375
945.462891	68828.195313
944.310547	69048.375000
943.158203	68600.101563
942.005859	68818.046875
940.853516	68597.757813
939.700195	69080.125000
938.547852	69080.984375
937.393555	68596.351563
936.240234	69002.507813
935.085938	69297.976563
933.931641	69225.117188
932.777344	68820.992188
931.622070	69280.796875
930.466797	69043.476563
929.311523	69091.882813
928.156250	68863.367188
927.000000	68998.281250
925.843750	69236.906250
924.687500	69464.601563
923.530273	68940.101563
922.373047	69223.914063
921.215820	69103.648438
920.058594	69408.867188
918.900391	68882.695313
917.742188	69170.539063
916.583984	69186.320313
915.424805	69389.789063
914.266602	68978.414063
913.106445	69255.140625
911.947266	69260.078125
910.787109	69109.812500
909.626953	69401.367188
908.466797	68792.234375
907.306641	69081.554688
906.145508	69153.234375
904.984375	69140.914063
903.822266	68932.734375
902.661133	69232.468750
901.499023	68933.992188
900.335938	69126.023438
899.173828	69371.718750
898.010742	69617.281250
896.847656	69462.960938
895.683594	69119.625000
894.520508	69562.679688
893.356445	69247.382813
892.191406	68970.882813
891.027344	69278.390625
889.862305	69388.304688
888.697266	69247.117188
887.531250	69337.656250
886.366211	68808.367188
885.200195	68913.960938
884.033203	69795.460938
882.867188	69152.835938
881.700195	69678.179688
880.533203	69097.992188
879.365234	69475.312500
878.198242	69749.679688
877.030273	69386.062500
875.861328	69519.062500
874.693359	69853.101563
873.524414	69489.695313
872.355469	69575.507813
871.185547	69721.132813
870.015625	69922.250000
868.845703	70193.773438
867.675781	69990.898438
866.504883	70668.054688
865.333984	71391.843750
864.163086	71705.414063
862.992188	71741.367188
861.820313	71655.679688
860.648438	72244.109375
859.475586	72898.351563
858.303711	73236.718750
857.130859	72340.695313
855.957031	71347.078125
854.784180	71704.718750
853.610352	71582.914063
852.436523	71111.914063
851.262695	71375.648438
850.087891	71119.890625
848.913086	70979.164063
847.737305	71206.546875
846.562500	71472.093750
845.386719	71931.015625
844.210938	71282.093750
843.034180	71526.148438
841.858398	71544.843750
840.680664	71512.531250
839.503906	71463.242188
838.326172	71322.656250
837.149414	71441.117188
835.970703	72164.367188
834.792969	72308.015625
833.614258	72216.117188
832.435547	71608.921875
831.255859	71502.382813
830.077148	71735.039063
828.897461	71170.765625
827.716797	71615.234375
826.537109	70998.296875
825.356445	71313.398438
824.175781	71302.312500
822.994141	72211.937500
821.812500	71644.085938
820.630859	71332.492188
819.449219	71814.179688
818.266602	71411.750000
817.083984	71563.382813
815.901367	71089.335938
814.717773	71610.718750
813.535156	71648.093750
812.350586	71212.367188
811.166992	72050.031250
809.982422	71641.843750
808.797852	72063.226563
807.613281	71703.742188
806.427734	72025.750000
805.242188	71852.015625
804.056641	71849.125000
802.870117	72238.289063
801.684570	71908.664063
800.497070	71732.984375
799.310547	72094.476563
798.123047	72007.265625
796.935547	72631.648438
795.748047	72504.335938
794.559570	72400.234375
793.371094	72407.656250
792.182617	72654.835938
790.994141	72550.742188
789.804688	73068.906250
788.615234	72832.351563
787.424805	73366.984375
786.234375	73733.304688
785.043945	72917.125000
783.853516	73382.039063
782.662109	73091.078125
781.471680	73561.992188
780.279297	73703.289063
779.087891	73729.148438
777.895508	73729.828125
776.703125	74139.296875
775.509766	74196.437500
774.317383	74477.757813
773.124023	73948.210938
771.929688	74484.937500
770.736328	74562.851563
769.541992	74425.101563
768.346680	74147.195313
767.152344	75189.632813
765.957031	75026.710938
764.761719	74847.125000
763.565430	75048.125000
762.370117	75200.945313
761.172852	75234.570313
759.976563	75165.796875
758.779297	75466.742188
757.582031	75602.570313
756.384766	75600.539063
755.187500	75506.664063
753.989258	75855.187500
752.790039	75458.804688
751.591797	76032.382813
750.392578	75978.070313
749.193359	76230.210938
747.994141	75840.343750
746.793945	76436.140625
745.593750	75846.429688
744.393555	75925.476563
743.192383	76019.039063
741.991211	76520.500000
740.790039	76676.281250
739.587891	77000.484375
738.385742	76785.835938
737.183594	76985.070313
735.981445	76433.750000
734.778320	76855.335938
733.575195	76545.328125
732.371094	76792.164063
731.167969	76789.664063
729.963867	76650.125000
728.758789	76946.546875
727.554688	77107.921875
726.349609	77273.359375
725.144531	77382.703125
723.938477	77021.265625
722.732422	76892.187500
721.526367	76740.367188
720.320313	77264.117188
719.113281	77284.203125
717.906250	76314.312500
716.698242	76433.992188
715.491211	76669.523438
714.283203	76631.757813
713.074219	77009.867188
711.866211	77079.578125
710.657227	77097.546875
709.448242	76976.984375
708.238281	77567.484375
707.028320	77546.031250
705.818359	77753.890625
704.607422	78019.468750
703.397461	79168.664063
702.186523	79221.109375
700.974609	79591.351563
699.762695	79808.710938
698.550781	79506.132813
697.338867	79100.578125
696.125977	78996.242188
694.913086	78457.023438
693.700195	78598.101563
692.486328	78568.101563
691.273438	78754.382813
690.058594	78615.210938
688.844727	78700.492188
687.629883	78604.601563
686.415039	79222.750000
685.199219	78995.109375
683.984375	78623.609375
682.768555	78914.343750
681.551758	78693.085938
680.334961	79205.585938
679.118164	79080.914063
677.901367	79519.093750
676.683594	79341.000000
675.465820	79612.585938
674.248047	79280.601563
673.030273	79595.140625
671.811523	80003.875000
670.591797	79914.023438
669.373047	79690.929688
668.153320	79816.429688
666.933594	80032.023438
665.712891	79979.093750
664.493164	79877.031250
663.271484	80213.242188
662.050781	80586.125000
660.829102	80545.359375
659.607422	80766.531250
658.385742	79964.695313
657.163086	80852.632813
655.940430	80423.304688
654.717773	81196.187500
653.494141	80642.304688
652.270508	80928.445313
651.046875	81177.656250
649.822266	81690.179688
648.598633	80726.328125
647.373047	81467.289063
646.148438	82173.179688
644.922852	81505.718750
643.697266	81823.703125
642.470703	81953.929688
641.245117	81953.609375
640.017578	81788.195313
638.791016	82126.132813
637.563477	82101.296875
636.335938	82412.484375
635.108398	82163.617188
633.879883	82047.164063
632.651367	83068.296875
631.422852	82758.390625
630.193359	82999.820313
628.963867	83137.421875
627.734375	83281.031250
626.503906	83410.343750
625.273438	83249.015625
624.042969	83303.093750
622.811523	83448.515625
621.581055	83305.546875
620.348633	83793.914063
